time,NEGATIVE,POSITIVE,pct,nltk_polarity
2022-04-07 05:00:00+00:00,106,92,0.46464646464646464,0.14417525252525254
2022-04-07 06:00:00+00:00,43,55,0.5612244897959183,0.20335204081632652
2022-04-07 07:00:00+00:00,91,108,0.542713567839196,0.1391180904522613
2022-04-07 08:00:00+00:00,92,95,0.5080213903743316,0.16946702127659574
2022-04-07 09:00:00+00:00,71,84,0.5419354838709678,0.18856193548387096
2022-04-07 10:00:00+00:00,62,82,0.5694444444444444,0.1076
2022-04-07 11:00:00+00:00,81,118,0.592964824120603,0.2193895
2022-04-07 12:00:00+00:00,104,96,0.48,0.1270885
2022-04-07 13:00:00+00:00,57,42,0.42424242424242425,0.1563989898989899
2022-04-07 14:00:00+00:00,105,95,0.475,0.19237
2022-04-07 15:00:00+00:00,105,92,0.467005076142132,0.19418391959798995
2022-04-07 16:00:00+00:00,103,96,0.4824120603015075,0.1438535
2022-04-07 17:00:00+00:00,54,46,0.46,0.175851
2022-04-07 18:00:00+00:00,103,96,0.4824120603015075,0.1527608040201005
2022-04-07 19:00:00+00:00,101,99,0.495,0.228343
2022-04-07 20:00:00+00:00,67,80,0.54421768707483,0.14486190476190475
2022-04-07 21:00:00+00:00,66,85,0.5629139072847682,0.13195496688741723
2022-04-07 22:00:00+00:00,105,93,0.4696969696969697,0.23038434343434344
2022-04-07 23:00:00+00:00,110,90,0.45,0.151078
2022-04-08 00:00:00+00:00,53,47,0.47,0.09983800000000001
2022-04-08 01:00:00+00:00,91,108,0.542713567839196,0.17263750000000003
2022-04-08 02:00:00+00:00,85,115,0.575,0.15994999999999998
2022-04-08 03:00:00+00:00,76,124,0.62,0.147396
2022-04-08 04:00:00+00:00,42,58,0.58,0.074686
2022-04-08 05:00:00+00:00,99,101,0.505,0.17389
2022-04-08 06:00:00+00:00,92,107,0.5376884422110553,0.17183165829145727
2022-04-08 07:00:00+00:00,64,110,0.632183908045977,0.15295689655172415
2022-04-08 08:00:00+00:00,38,88,0.6984126984126984,0.15072063492063492
2022-04-08 09:00:00+00:00,72,128,0.64,0.200551
