time,NEGATIVE,POSITIVE,pct,nltk_polarity
2022-04-04 02:00:00+00:00,87,30,0.2564102564102564,0.05703162393162392
2022-04-04 03:00:00+00:00,74,35,0.3211009174311927,0.018830275229357797
2022-04-04 04:00:00+00:00,68,33,0.32673267326732675,0.06651287128712871
2022-04-04 05:00:00+00:00,63,25,0.2840909090909091,-0.019678409090909097
2022-04-04 06:00:00+00:00,78,33,0.2972972972972973,-0.025432432432432428
2022-04-04 07:00:00+00:00,69,38,0.35514018691588783,0.02244579439252337
2022-04-04 08:00:00+00:00,86,33,0.2773109243697479,-0.10484666666666667
2022-04-04 09:00:00+00:00,94,33,0.25984251968503935,-0.021021259842519683
2022-04-04 10:00:00+00:00,87,42,0.32558139534883723,-0.004928682170542637
2022-04-04 11:00:00+00:00,78,56,0.417910447761194,0.053350746268656726
2022-04-04 12:00:00+00:00,83,56,0.4028776978417266,0.03684532374100719
2022-04-04 13:00:00+00:00,93,77,0.45294117647058824,0.08753411764705883
2022-04-04 14:00:00+00:00,77,93,0.5470588235294118,0.2664735294117647
2022-04-04 15:00:00+00:00,100,75,0.42857142857142855,0.07506057142857143
2022-04-04 16:00:00+00:00,97,59,0.3782051282051282,0.0678326923076923
2022-04-04 17:00:00+00:00,106,64,0.3764705882352941,0.048005882352941176
2022-04-04 18:00:00+00:00,101,80,0.4419889502762431,0.09521325966850828
2022-04-04 19:00:00+00:00,99,70,0.41420118343195267,0.10947041420118342
2022-04-04 20:00:00+00:00,105,72,0.4067796610169492,0.08442316384180791
2022-04-04 21:00:00+00:00,115,56,0.32748538011695905,0.07813450292397661
2022-04-04 22:00:00+00:00,89,53,0.3732394366197183,-0.015373943661971827
2022-04-04 23:00:00+00:00,83,45,0.3515625,0.04315234375
2022-04-05 00:00:00+00:00,87,40,0.31496062992125984,-0.03396377952755905
2022-04-05 01:00:00+00:00,95,51,0.3493150684931507,0.07407054794520547
2022-04-05 02:00:00+00:00,77,54,0.4122137404580153,0.11551221374045802
2022-04-05 03:00:00+00:00,69,44,0.3893805309734513,0.06116106194690266
2022-04-05 04:00:00+00:00,95,97,0.5052083333333334,0.07416510416666666
2022-04-05 05:00:00+00:00,89,51,0.36428571428571427,0.03442167832167832
2022-04-05 06:00:00+00:00,111,45,0.28846153846153844,-0.00038407643312102067
2022-04-05 07:00:00+00:00,86,38,0.3064516129032258,0.02471451612903226
2022-04-05 08:00:00+00:00,99,53,0.34868421052631576,0.03668026315789474
2022-04-05 09:00:00+00:00,91,42,0.3157894736842105,-0.06432781954887218
2022-04-05 10:00:00+00:00,86,34,0.2833333333333333,-0.0029325000000000054
2022-04-05 11:00:00+00:00,124,51,0.2914285714285714,-0.04437428571428572
2022-04-05 12:00:00+00:00,95,50,0.3448275862068966,-0.012200689655172414
2022-04-05 13:00:00+00:00,123,51,0.29310344827586204,0.03499657142857143
2022-04-05 14:00:00+00:00,109,60,0.35502958579881655,0.010765088757396454
2022-04-05 15:00:00+00:00,104,57,0.35403726708074534,0.035152173913043476
2022-04-05 16:00:00+00:00,134,61,0.3128205128205128,0.003885641025641026
2022-04-05 17:00:00+00:00,117,53,0.31176470588235294,0.05604588235294118
2022-04-05 18:00:00+00:00,103,53,0.33974358974358976,0.08598846153846154
2022-04-05 19:00:00+00:00,125,48,0.2774566473988439,0.06363620689655172
2022-04-05 20:00:00+00:00,131,59,0.3105263157894737,0.04629
2022-04-05 21:00:00+00:00,125,47,0.27325581395348836,0.0904546511627907
2022-04-05 22:00:00+00:00,116,58,0.3333333333333333,0.010433908045977009
2022-04-05 23:00:00+00:00,116,45,0.2795031055900621,0.054107453416149066
2022-04-06 00:00:00+00:00,106,45,0.2980132450331126,0.013174342105263154
2022-04-06 01:00:00+00:00,96,64,0.4,0.07583187499999999
2022-04-06 02:00:00+00:00,106,56,0.345679012345679,0.06748148148148149
2022-04-06 03:00:00+00:00,87,44,0.33587786259541985,-0.04074198473282443
2022-04-06 04:00:00+00:00,82,35,0.29914529914529914,0.03576239316239316
2022-04-06 05:00:00+00:00,95,39,0.291044776119403,0.03950597014925373
2022-04-06 06:00:00+00:00,74,34,0.3148148148148148,-0.004640740740740744
2022-04-06 07:00:00+00:00,72,39,0.35135135135135137,0.12874954954954954
2022-04-06 08:00:00+00:00,75,51,0.40476190476190477,0.13733571428571428
2022-04-06 09:00:00+00:00,96,47,0.32867132867132864,0.02631888111888112
2022-04-06 10:00:00+00:00,88,50,0.36231884057971014,0.09420942028985507
2022-04-06 11:00:00+00:00,92,48,0.34285714285714286,0.06080142857142857
2022-04-06 12:00:00+00:00,104,66,0.38823529411764707,0.04819235294117647
2022-04-06 13:00:00+00:00,105,57,0.35185185185185186,0.0516358024691358
2022-04-06 14:00:00+00:00,112,73,0.3945945945945946,0.06907027027027027
2022-04-06 15:00:00+00:00,116,60,0.3409090909090909,0.07166079545454546
2022-04-06 16:00:00+00:00,100,55,0.3548387096774194,0.0424283870967742
2022-04-06 17:00:00+00:00,115,72,0.3850267379679144,0.06215561497326204
2022-04-06 18:00:00+00:00,110,63,0.36416184971098264,0.04747225433526012
2022-04-06 19:00:00+00:00,101,70,0.4093567251461988,0.09145555555555557
2022-04-06 20:00:00+00:00,103,64,0.38323353293413176,0.051840718562874255
2022-04-06 21:00:00+00:00,103,60,0.36809815950920244,0.1023239263803681
2022-04-06 22:00:00+00:00,115,59,0.3390804597701149,0.03284545454545454
2022-04-06 23:00:00+00:00,91,50,0.3546099290780142,0.10180416666666667
2022-04-07 00:00:00+00:00,72,53,0.424,0.1320056
