Symbol: ZCK22,,,,,,Study: VOL,
Date Time,Open,High,Low,Close,Change,Volume,Open Interest
6/04/2022 6:00,755.25,755.25,750.25,750.5,-4.5,2848,
6/04/2022 7:00,750.5,755.75,750.25,755.75,5.25,2800,
6/04/2022 8:00,755.75,758.25,752.25,758.25,2.5,7718,
6/04/2022 9:00,758.25,761.5,753,753.25,-5,10668,
6/04/2022 10:00,753,754.5,750.5,753.5,0.25,8282,
6/04/2022 11:00,753.25,756.5,751.5,756.5,3,4556,
6/04/2022 12:00,756.25,756.25,752.5,753.25,-3.25,5764,
6/04/2022 13:00,753,757.5,751.75,755.75,2.5,6282,
6/04/2022 19:00,755.75,756,753.25,755,-0.75,771,
6/04/2022 20:00,754.75,758.5,754.5,758.5,3.5,448,
6/04/2022 21:00,758.25,758.25,756.75,757.5,-1,222,
6/04/2022 22:00,757.75,758.25,757.25,757.5,0,84,
6/04/2022 23:00,757.75,758.25,756.75,758.25,0.75,152,
7/04/2022 0:00,758,758.25,755.75,757,-1.25,343,
7/04/2022 1:00,756.5,757.75,756.25,756.75,-0.25,336,
7/04/2022 2:00,756.5,759,756.25,756.75,0,404,
7/04/2022 3:00,756.5,756.5,753.5,754.75,-2,554,
7/04/2022 4:00,754.75,756,754.5,755,0.25,287,
7/04/2022 5:00,755,756.5,754.25,755,0,603,
7/04/2022 6:00,754.75,756,753.5,754.25,-0.75,2259,
7/04/2022 7:00,754,754,751.5,752.5,-1.75,982,
7/04/2022 8:00,752.75,756.5,750.25,751.5,-1,6410,
7/04/2022 9:00,751.5,753,748.5,752.75,1.25,8625,
7/04/2022 10:00,752.5,756.25,752.5,754.5,1.75,4084,
7/04/2022 11:00,754.25,756.25,753.75,756,1.5,2716,
7/04/2022 12:00,756,759.25,755.25,757.5,1.5,6038,
7/04/2022 13:00,757.5,758.75,757,758.25,0.75,4260,
7/04/2022 19:00,757,758.75,756.25,758.5,0.25,1020,
7/04/2022 20:00,758.25,758.5,756.75,757.5,-1,339,
7/04/2022 21:00,757.5,757.75,756.25,756.75,-0.75,234,
7/04/2022 22:00,756.75,756.75,756,756.75,0,122,
7/04/2022 23:00,756.75,757,756.5,756.5,-0.25,48,
8/04/2022 0:00,756.5,758.5,756.25,758,1.5,297,
8/04/2022 1:00,758,758.5,756.5,757.5,-0.5,291,
8/04/2022 2:00,757.5,757.5,755,756.75,-0.75,252,
8/04/2022 3:00,756.5,756.75,754.75,755.25,-1.5,342,
8/04/2022 4:00,755.25,755.5,753.75,754.25,-1,556,
8/04/2022 5:00,754.25,755,752.75,755,0.75,717,
8/04/2022 6:00,754.75,759,754.75,758.75,3.75,692,
8/04/2022 7:00,759,762.5,758.75,760.5,1.75,2359,
8/04/2022 8:00,761.5,766.25,760.75,765.75,5.25,10271,
8/04/2022 9:00,765.75,767.5,763.25,766,0.25,7870,
8/04/2022 10:00,766,769.75,766,767.5,1.5,9965,
8/04/2022 11:00,767.25,773,756.5,769.5,2,15445,
8/04/2022 12:00,769.75,770.75,765.5,767,-2.5,4549,
8/04/2022 13:00,767,770.5,766.5,768,1,6371,
Downloaded from Barchart.com as of 04-09-2022 07:40pm CDT,,,,,,,
