Symbol: ^DOGEUSD,,,,,,Study: VOL,
Date Time,Open,High,Low,Close,Change,Volume,Open Interest
4/04/2022 0:00,0.14506,0.14588,0.14502,0.1451,4E-05,390,
4/04/2022 1:00,0.1451,0.1451,0.14452,0.14487,-0.00023,392,
4/04/2022 2:00,0.14487,0.14487,0.14387,0.14401,-0.00086,368,
4/04/2022 3:00,0.14401,0.14437,0.14337,0.14416,0.00015,378,
4/04/2022 4:00,0.14416,0.14416,0.14218,0.14222,-0.00194,379,
4/04/2022 5:00,0.14222,0.15068,0.14158,0.15068,0.00846,368,
4/04/2022 6:00,0.15068,0.15646,0.14786,0.15494,0.00426,385,
4/04/2022 7:00,0.15494,0.15515,0.1497,0.15095,-0.00399,376,
4/04/2022 8:00,0.15095,0.15117,0.14825,0.14984,-0.00111,367,
4/04/2022 9:00,0.14984,0.15113,0.14825,0.14846,-0.00138,366,
4/04/2022 10:00,0.14846,0.14884,0.14297,0.14478,-0.00368,383,
4/04/2022 11:00,0.14478,0.14504,0.14297,0.14492,0.00014,371,
4/04/2022 12:00,0.14492,0.14551,0.14139,0.1437,-0.00122,363,
4/04/2022 13:00,0.1437,0.14451,0.14329,0.14451,0.00081,374,
4/04/2022 14:00,0.14451,0.14511,0.14404,0.14511,0.0006,376,
4/04/2022 15:00,0.14511,0.14653,0.14439,0.14638,0.00127,372,
4/04/2022 16:00,0.14638,0.14797,0.14638,0.14797,0.00159,367,
4/04/2022 17:00,0.14797,0.14965,0.14759,0.14965,0.00168,380,
4/04/2022 18:00,0.14965,0.15068,0.14825,0.14842,-0.00123,386,
4/04/2022 19:00,0.14842,0.15251,0.14742,0.1497,0.00128,379,
4/04/2022 20:00,0.1497,0.15037,0.14908,0.15,0.0003,403,
4/04/2022 21:00,0.15,0.15251,0.15,0.1508,0.0008,404,
4/04/2022 22:00,0.1508,0.15124,0.15021,0.15042,-0.00038,410,
4/04/2022 23:00,0.15042,0.15264,0.14949,0.15259,0.00217,405,
5/04/2022 0:00,0.15259,0.15479,0.15166,0.15479,0.0022,416,
5/04/2022 1:00,0.15479,0.15479,0.15159,0.15159,-0.0032,418,
5/04/2022 2:00,0.15159,0.1532,0.1515,0.15237,0.00078,397,
5/04/2022 3:00,0.15237,0.15237,0.15054,0.151,-0.00137,405,
5/04/2022 4:00,0.151,0.15126,0.15033,0.15045,-0.00055,395,
5/04/2022 5:00,0.15045,0.15552,0.14969,0.15427,0.00382,406,
5/04/2022 6:00,0.15427,0.15427,0.15117,0.15117,-0.0031,406,
5/04/2022 7:00,0.15117,0.15745,0.15117,0.15648,0.00531,401,
5/04/2022 8:00,0.15648,0.15996,0.15444,0.15705,0.00057,409,
5/04/2022 9:00,0.15705,0.16357,0.15561,0.16237,0.00532,396,
5/04/2022 10:00,0.16239,0.16372,0.15958,0.16195,-0.00042,381,
5/04/2022 11:00,0.16195,0.17175,0.16008,0.17175,0.0098,413,
5/04/2022 12:00,0.17175,0.1793,0.16859,0.16906,-0.00269,414,
5/04/2022 13:00,0.16906,0.17248,0.165,0.16634,-0.00272,432,
5/04/2022 14:00,0.16663,0.1673,0.16224,0.16547,-0.00087,431,
5/04/2022 15:00,0.16547,0.16767,0.16338,0.16504,-0.00043,432,
5/04/2022 16:00,0.166,0.16797,0.16525,0.16753,0.00249,427,
5/04/2022 17:00,0.16753,0.17171,0.16552,0.17059,0.00306,436,
5/04/2022 18:00,0.17059,0.17413,0.16918,0.17366,0.00307,427,
5/04/2022 19:00,0.17366,0.17366,0.15996,0.16419,-0.00947,432,
5/04/2022 20:00,0.16419,0.16481,0.15838,0.16069,-0.0035,420,
5/04/2022 21:00,0.16069,0.16352,0.16069,0.16307,0.00238,418,
5/04/2022 22:00,0.16307,0.16307,0.15997,0.16164,-0.00143,412,
5/04/2022 23:00,0.16164,0.16188,0.15955,0.16188,0.00024,416,
6/04/2022 0:00,0.16188,0.16367,0.16188,0.16303,0.00115,414,
6/04/2022 1:00,0.16303,0.16303,0.16085,0.16294,-9E-05,412,
6/04/2022 2:00,0.16294,0.16641,0.16112,0.16112,-0.00182,427,
6/04/2022 3:00,0.16112,0.1618,0.16,0.16166,0.00054,424,
6/04/2022 4:00,0.16166,0.1617,0.15578,0.15578,-0.00588,425,
6/04/2022 5:00,0.15578,0.15649,0.15418,0.15473,-0.00105,411,
6/04/2022 6:00,0.15473,0.15473,0.15144,0.15405,-0.00068,419,
6/04/2022 7:00,0.15405,0.15413,0.15258,0.15413,8E-05,421,
6/04/2022 8:00,0.15413,0.15415,0.1466,0.14863,-0.0055,418,
6/04/2022 9:00,0.14863,0.14964,0.14637,0.1492,0.00057,426,
6/04/2022 10:00,0.1492,0.15,0.14717,0.14878,-0.00042,383,
6/04/2022 11:00,0.14878,0.15055,0.14527,0.14679,-0.00199,367,
6/04/2022 12:00,0.14679,0.149,0.1444,0.149,0.00221,370,
6/04/2022 13:00,0.149,0.14952,0.14129,0.147,-0.002,358,
6/04/2022 14:00,0.147,0.1476,0.14474,0.14713,0.00013,370,
6/04/2022 15:00,0.14713,0.14713,0.14565,0.14565,-0.00148,358,
6/04/2022 16:00,0.14565,0.14653,0.14565,0.14617,0.00052,375,
6/04/2022 17:00,0.14617,0.14679,0.14318,0.14318,-0.00299,365,
6/04/2022 18:00,0.14318,0.14499,0.14268,0.14279,-0.00039,366,
6/04/2022 19:00,0.14279,0.145,0.14021,0.14021,-0.00258,376,
6/04/2022 20:00,0.14021,0.14314,0.14021,0.14314,0.00293,400,
6/04/2022 21:00,0.14314,0.14314,0.14177,0.14236,-0.00078,400,
6/04/2022 22:00,0.14236,0.14236,0.14168,0.14236,0,403,
6/04/2022 23:00,0.14236,0.14457,0.14236,0.14457,0.00221,417,
7/04/2022 0:00,0.14457,0.14457,0.14346,0.14381,-0.00076,434,
7/04/2022 1:00,0.14381,0.14381,0.14381,0.14381,0,440,
7/04/2022 2:00,0.14381,0.14633,0.14381,0.14626,0.00245,427,
7/04/2022 3:00,0.14626,0.14772,0.14626,0.14772,0.00146,434,
7/04/2022 4:00,0.14772,0.14772,0.14564,0.14622,-0.0015,429,
7/04/2022 5:00,0.14622,0.14637,0.14564,0.14564,-0.00058,431,
7/04/2022 6:00,0.14564,0.14776,0.14564,0.14678,0.00114,435,
7/04/2022 7:00,0.14678,0.14732,0.14678,0.14696,0.00018,436,
7/04/2022 8:00,0.14696,0.14696,0.14448,0.14448,-0.00248,434,
