Symbol: ^ETHUSD,,,,,,Study: VOL,
Date Time,Open,High,Low,Close,Change,Volume,Open Interest
5/04/2022 21:00,3344.388,3356.772,3340.594,3343.432,-1.004,1500,
5/04/2022 22:00,3343.373,3350.524,3338.24,3340.916,-2.516,1484,
5/04/2022 23:00,3340.962,3359.878,3327.857,3359.519,18.603,1459,
6/04/2022 0:00,3359.519,3371.914,3356.413,3368.513,8.994,1444,
6/04/2022 1:00,3368.568,3370.901,3352.159,3368.992,0.479,1450,
6/04/2022 2:00,3368.569,3370.931,3343.932,3344.568,-24.424,1375,
6/04/2022 3:00,3344.568,3359.882,3336.224,3357.664,13.096,1405,
6/04/2022 4:00,3357.694,3358.493,3336.108,3348.109,-9.555,1407,
6/04/2022 5:00,3348.129,3354.257,3323.477,3326.391,-21.718,1379,
6/04/2022 6:00,3326.391,3329.707,3284.165,3305.415,-20.976,1273,
6/04/2022 7:00,3305.415,3325.043,3289.387,3309.114,3.699,1341,
6/04/2022 8:00,3309.114,3319.767,3256.235,3256.235,-52.879,1289,
6/04/2022 9:00,3256.179,3273.026,3232.296,3257.227,0.992,1257,
6/04/2022 10:00,3256.827,3263.755,3221.942,3256.142,-1.085,1325,
6/04/2022 11:00,3256.142,3260.783,3194.87,3211.767,-44.375,1328,
6/04/2022 12:00,3211.767,3229.329,3186.185,3222.229,10.462,1305,
6/04/2022 13:00,3221.28,3256.982,3182.424,3236.865,14.636,1232,
6/04/2022 14:00,3236.865,3246.958,3206.686,3225.785,-11.08,1404,
6/04/2022 15:00,3225.784,3239.919,3202.942,3234.016,8.231,1525,
6/04/2022 16:00,3234.101,3241.278,3219.654,3228.451,-5.565,1472,
6/04/2022 17:00,3228.451,3231.986,3186.932,3188.391,-40.06,1413,
6/04/2022 18:00,3188.483,3206.425,3163.195,3169.684,-18.707,1349,
6/04/2022 19:00,3169.625,3205.371,3144.839,3152.482,-17.202,1367,
6/04/2022 20:00,3152.658,3195.831,3150.732,3192.852,40.37,1401,
6/04/2022 21:00,3192.777,3197.566,3169.55,3185.772,-7.08,1474,
6/04/2022 22:00,3185.698,3192.184,3169.393,3187.197,1.425,1527,
6/04/2022 23:00,3187.195,3211.493,3183.975,3207.535,20.338,1549,
7/04/2022 0:00,3207.156,3218.917,3198.776,3218.579,11.044,1490,
7/04/2022 1:00,3218.593,3222.8,3203.249,3213.421,-5.158,1456,
7/04/2022 2:00,3213.421,3233.908,3210.999,3225.298,11.877,1405,
7/04/2022 3:00,3225.711,3232.446,3218.37,3224.404,-0.894,1403,
7/04/2022 4:00,3224.404,3230.56,3204.841,3227.118,2.714,1444,
7/04/2022 5:00,3227.118,3230.28,3216.091,3222.624,-4.494,1476,
7/04/2022 6:00,3222.624,3259.651,3211.567,3250.458,27.834,1389,
7/04/2022 7:00,3250.395,3267.21,3230.071,3231.384,-19.074,1445,
7/04/2022 8:00,3231.358,3236.22,3201.717,3229.113,-2.271,1412,
7/04/2022 9:00,3229.272,3237.917,3182.61,3189.057,-40.056,1404,
7/04/2022 10:00,3190.656,3200.608,3160.769,3198.842,9.785,1461,
7/04/2022 11:00,3198.842,3220.322,3195.447,3219.914,21.072,1546,
7/04/2022 12:00,3219.914,3237.335,3213.714,3224.639,4.725,1475,
7/04/2022 13:00,3224.638,3240.064,3223.319,3238.575,13.936,1488,
7/04/2022 14:00,3238.828,3246.563,3217.519,3217.75,-20.825,1514,
7/04/2022 15:00,3217.674,3242.87,3217.673,3239.598,21.848,1478,
7/04/2022 16:00,3239.598,3242.166,3198.632,3219.922,-19.676,1398,
7/04/2022 17:00,3219.912,3236,3215.521,3235.751,15.829,1382,
7/04/2022 18:00,3235.751,3258.689,3228.527,3228.931,-6.82,1533,
7/04/2022 19:00,3228.132,3244.124,3217.626,3220.677,-8.254,1440,
7/04/2022 20:00,3220.54,3254.893,3216.864,3248.453,27.776,1510,
7/04/2022 21:00,3248.562,3275.275,3246.77,3261.855,13.402,1528,
7/04/2022 22:00,3261.653,3269.714,3255.502,3268.799,6.944,1581,
7/04/2022 23:00,3268.799,3274.714,3253.739,3257.895,-10.904,1506,
8/04/2022 0:00,3257.895,3273.951,3249.999,3270.26,12.365,1467,
8/04/2022 1:00,3270.312,3271.613,3251.506,3266.176,-4.084,1409,
8/04/2022 2:00,3266.179,3285.9,3246.24,3284.364,18.188,1407,
8/04/2022 3:00,3284.477,3311.408,3284.477,3294.13,9.766,1400,
8/04/2022 4:00,3294.13,3300.808,3280.461,3288.322,-5.808,1391,
8/04/2022 5:00,3288.418,3292.31,3274.441,3286.253,-2.069,1375,
8/04/2022 6:00,3286.253,3286.383,3256.908,3257.993,-28.26,1337,
8/04/2022 7:00,3257.993,3270.663,3231.401,3238.237,-19.756,1355,
8/04/2022 8:00,3238.237,3239.965,3216.944,3226.01,-12.227,1309,
8/04/2022 9:00,3226.01,3299.356,3225.856,3291.27,65.26,1354,
8/04/2022 10:00,3292.706,3306.413,3274.843,3281.591,-9.679,1487,
8/04/2022 11:00,3281.549,3289.807,3260.364,3268.741,-12.85,1491,
8/04/2022 12:00,3268.729,3269.783,3231.792,3245.186,-23.555,1441,
8/04/2022 13:00,3244.702,3273.718,3218.07,3256.138,10.952,1423,
8/04/2022 14:00,3256.091,3273.22,3233.42,3236.027,-20.111,1548,
8/04/2022 15:00,3236.157,3250.525,3232.648,3248.59,12.563,1535,
8/04/2022 16:00,3248.664,3257.095,3216.807,3224.196,-24.394,1539,
8/04/2022 17:00,3224.188,3228.844,3188.197,3192.057,-32.139,1539,
8/04/2022 18:00,3192.029,3196.197,3175.049,3192.348,0.291,1496,
8/04/2022 19:00,3192.333,3216.543,3191.974,3216.11,23.762,1439,
8/04/2022 20:00,3215.494,3222.564,3202.905,3215.821,-0.289,1468,
8/04/2022 21:00,3215.827,3222.528,3186.461,3187.895,-27.926,1499,
8/04/2022 22:00,3187.832,3216.594,3183.849,3210.425,22.53,1466,
8/04/2022 23:00,3210.523,3219.315,3204.885,3209.091,-1.334,1372,
Downloaded from Barchart.com as of 04-09-2022 07:43pm CDT,,,,,,,
