Symbol: CLK22,,,,,,Study: VOL,
Date Time,Open,High,Low,Close,Change,Volume,Open Interest
5/04/2022 21:00,101.59,102.14,101.52,101.78,0.2,4863,
5/04/2022 22:00,101.82,102.08,101.66,101.88,0.1,1911,
5/04/2022 23:00,101.88,102.14,101.75,101.93,0.05,1507,
6/04/2022 0:00,101.93,102.5,101.66,102.17,0.24,3125,
6/04/2022 1:00,102.15,102.44,101.98,102.13,-0.04,4293,
6/04/2022 2:00,102.13,102.99,101.7,102.8,0.67,8494,
6/04/2022 3:00,102.8,103.47,102.8,103.12,0.32,8805,
6/04/2022 4:00,103.13,104.02,102.7,103.53,0.41,8864,
6/04/2022 5:00,103.54,103.95,103.28,103.82,0.29,6364,
6/04/2022 6:00,103.83,103.86,102.82,103.06,-0.76,6995,
6/04/2022 7:00,103.03,103.37,102.57,103,-0.06,9420,
6/04/2022 8:00,102.98,103.29,101.05,101.39,-1.61,28061,
6/04/2022 9:00,101.38,102.66,100.82,101.33,-0.06,28136,
6/04/2022 10:00,101.34,101.8,98.65,99.45,-1.88,42028,
6/04/2022 11:00,99.42,99.87,98.33,99.39,-0.06,19654,
6/04/2022 12:00,99.39,99.4,96.22,96.73,-2.66,28194,
6/04/2022 13:00,96.7,97.36,95.73,97.31,0.58,33536,
6/04/2022 14:00,97.29,97.49,96.8,97.14,-0.17,6846,
6/04/2022 15:00,97.12,97.21,96.75,96.97,-0.17,2179,
6/04/2022 17:00,97.16,98.5,97.16,97.78,0.81,2721,
6/04/2022 18:00,97.81,97.85,96.45,96.82,-0.96,2345,
6/04/2022 19:00,96.82,97.63,96.23,97.45,0.63,5632,
6/04/2022 20:00,97.43,98.07,97.08,97.72,0.27,4594,
6/04/2022 21:00,97.69,98.31,97.43,98.22,0.5,3798,
6/04/2022 22:00,98.22,98.46,97.59,97.64,-0.58,3523,
6/04/2022 23:00,97.66,97.92,97.31,97.64,0,2043,
7/04/2022 0:00,97.64,97.82,97.09,97.64,0,3922,
7/04/2022 1:00,97.67,98.1,97.32,97.74,0.1,5648,
7/04/2022 2:00,97.73,97.98,96.43,96.6,-1.14,6425,
7/04/2022 3:00,96.6,96.75,95.43,96.6,0,11935,
7/04/2022 4:00,96.62,97.48,96.43,97.19,0.59,6422,
7/04/2022 5:00,97.17,98.05,97.1,97.72,0.53,5878,
7/04/2022 6:00,97.74,98.77,97.06,98.32,0.6,12525,
7/04/2022 7:00,98.33,98.82,96.96,97.07,-1.25,13064,
7/04/2022 8:00,97.1,98.14,96.75,97.16,0.09,22432,
7/04/2022 9:00,97.17,97.37,96.03,96.35,-0.81,22876,
7/04/2022 10:00,96.36,96.74,94.14,94.5,-1.85,35598,
7/04/2022 11:00,94.5,95.55,93.81,95.37,0.87,20643,
7/04/2022 12:00,95.39,96.42,94.99,95.44,0.07,17965,
7/04/2022 13:00,95.45,96.5,95.34,96.2,0.76,19982,
7/04/2022 14:00,96.2,97.13,96.12,96.9,0.7,4973,
7/04/2022 15:00,96.9,97.24,96.82,97.13,0.23,1667,
7/04/2022 17:00,97.17,97.26,96.46,96.64,-0.49,1853,
7/04/2022 18:00,96.67,97.14,96.56,96.97,0.33,1053,
7/04/2022 19:00,96.96,97.19,96.39,96.6,-0.37,2065,
7/04/2022 20:00,96.58,96.74,95.89,96.6,0,4768,
7/04/2022 21:00,96.58,96.58,95.29,95.87,-0.73,5205,
7/04/2022 22:00,95.88,95.96,95.46,95.74,-0.13,2623,
7/04/2022 23:00,95.74,95.8,95.49,95.7,-0.04,1119,
8/04/2022 0:00,95.69,96.62,95.43,96.32,0.62,6533,
8/04/2022 1:00,96.3,97.05,96.15,96.83,0.51,4500,
8/04/2022 2:00,96.83,97.24,96.21,97.17,0.34,6630,
8/04/2022 3:00,97.19,97.73,96.38,96.66,-0.51,11498,
8/04/2022 4:00,96.67,97.32,96.35,96.79,0.13,5637,
8/04/2022 5:00,96.82,97.05,95.95,96.09,-0.7,6025,
8/04/2022 6:00,96.09,96.65,95.76,96.39,0.3,6527,
8/04/2022 7:00,96.42,97.6,96.29,97.38,0.99,13127,
8/04/2022 8:00,97.38,97.8,95.83,96.41,-0.97,24602,
8/04/2022 9:00,96.4,97.03,95.64,95.76,-0.65,19356,
8/04/2022 10:00,95.75,97.49,95.62,96.58,0.82,20492,
8/04/2022 11:00,96.58,97.3,96.38,96.73,0.15,10742,
8/04/2022 12:00,96.73,97.48,96.48,96.94,0.21,9880,
8/04/2022 13:00,96.95,98.76,96.84,98.05,1.11,27757,
8/04/2022 14:00,98.05,98.27,97.8,97.85,-0.2,3202,
8/04/2022 15:00,97.85,98.11,97.72,97.9,0.05,1957,
Downloaded from Barchart.com as of 04-09-2022 07:44pm CDT,,,,,,,
