Symbol: ^BTCUSD,,,,,,Study: VOL,
Date Time,Open,High,Low,Close,Change,Volume,Open Interest
4/04/2022 0:00,46087.11,46240.67,46037.39,46235.33,148.22,1074,
4/04/2022 1:00,46235.33,46288.79,46168.85,46206.37,-28.96,1059,
4/04/2022 2:00,46206.37,46228.98,46099.25,46188.61,-17.76,1097,
4/04/2022 3:00,46188.61,46280.9,45975.13,46163.8,-24.81,1108,
4/04/2022 4:00,46163.8,46163.8,45904.48,45911.18,-252.62,1123,
4/04/2022 5:00,45911.18,46043.42,45816.27,45995.25,84.07,1098,
4/04/2022 6:00,45995.25,46194.95,45946.65,46170.73,175.48,1073,
4/04/2022 7:00,46171.64,46252.99,45926.15,46012.12,-158.61,1036,
4/04/2022 8:00,46012.12,46211.52,45896.14,46190.3,178.18,995,
4/04/2022 9:00,46190.3,46332.38,45897.79,45897.79,-292.51,1088,
4/04/2022 10:00,45897.79,45962.75,45609.71,45609.71,-288.08,1111,
4/04/2022 11:00,45608.17,45800.34,45590.71,45715.22,105.51,1116,
4/04/2022 12:00,45713.28,45773.04,45294.83,45381.43,-333.79,1120,
4/04/2022 13:00,45381.43,45537.98,45172.34,45522.82,141.39,1142,
4/04/2022 14:00,45522.4,45950.1,45522.4,45945.01,422.19,1141,
4/04/2022 15:00,45945.01,46374.61,45828.46,46327.88,382.87,1157,
4/04/2022 16:00,46327.88,46590.8,46228.35,46470.09,142.21,1124,
4/04/2022 17:00,46470.09,46841.91,46388.94,46709.43,239.34,1130,
4/04/2022 18:00,46709.43,46892.38,46566.41,46605,-104.43,1164,
4/04/2022 19:00,46605,46655.67,46435.32,46522.84,-82.16,1235,
4/04/2022 20:00,46523.34,46690.35,46470.29,46637.51,114.67,1198,
4/04/2022 21:00,46637.51,46746,46565.12,46636.35,-1.16,1137,
4/04/2022 22:00,46636.35,46778.42,46599.47,46659.63,23.28,1124,
4/04/2022 23:00,46659.53,46875.48,46626.71,46794.61,134.98,1135,
5/04/2022 0:00,46794.61,46844.29,46711.57,46713.54,-81.07,1006,
5/04/2022 1:00,46713.66,46763.93,46588.55,46623.78,-89.76,991,
5/04/2022 2:00,46623.78,46746.57,46581.64,46716.82,93.04,988,
5/04/2022 3:00,46717.25,46734.3,46581.72,46670.43,-46.39,1006,
5/04/2022 4:00,46670.52,46710.04,46566.25,46566.25,-104.18,959,
5/04/2022 5:00,46567.27,46684.27,46530.29,46651.39,85.14,994,
5/04/2022 6:00,46648.32,46746.09,46569.04,46683.8,32.41,1115,
5/04/2022 7:00,46683.8,47184.11,46682.04,46796.43,112.63,1106,
5/04/2022 8:00,46796.43,46862.84,46376.06,46414.54,-381.89,1067,
5/04/2022 9:00,46415.34,46464.81,45793.66,45810.02,-604.52,1111,
5/04/2022 10:00,45810.02,45892.39,45712.89,45778.84,-31.18,1184,
5/04/2022 11:00,45778.84,46016.36,45627.07,45909.79,130.95,1179,
5/04/2022 12:00,45908.63,46171.09,45908.14,45954.36,44.57,1144,
5/04/2022 13:00,45954.55,45987.31,45878.7,45908.51,-45.85,1089,
5/04/2022 14:00,45908.51,46048.56,45604.88,46022.26,113.75,1159,
5/04/2022 15:00,46024.21,46102.73,45641.55,45723.71,-298.55,1149,
5/04/2022 16:00,45723.71,45964.51,45723.71,45963.64,239.93,1047,
5/04/2022 17:00,45963.64,46043.18,45794.35,45839.85,-123.79,1069,
5/04/2022 18:00,45839.85,45886.37,45473.14,45501.51,-338.34,1125,
5/04/2022 19:00,45501.51,45501.51,44535.62,45017.18,-484.33,1045,
5/04/2022 20:00,45017.18,45340.8,45010.45,45193.95,176.77,1139,
5/04/2022 21:00,45193.95,45372.93,45158.96,45231.1,37.15,1157,
5/04/2022 22:00,45222.68,45298.37,45159.94,45205.53,-25.57,1158,
5/04/2022 23:00,45205.53,45379.84,45144.02,45338.95,133.42,1065,
6/04/2022 0:00,45338.95,45440.74,45319.76,45376.8,37.85,1052,
6/04/2022 1:00,45377.37,45482.07,45279.34,45477.82,101.02,1063,
6/04/2022 2:00,45477.82,45513.35,45258.81,45283.58,-194.24,1064,
6/04/2022 3:00,45283.58,45405.68,45202.15,45398.89,115.31,1079,
6/04/2022 4:00,45398.89,45403.47,45228.09,45334.35,-64.54,1049,
6/04/2022 5:00,45340.25,45461.65,45082.88,45082.88,-251.47,1088,
6/04/2022 6:00,45082.88,45122.97,44720.17,44821.52,-261.36,1086,
6/04/2022 7:00,44821.52,44994.59,44699.73,44791.35,-30.17,1057,
6/04/2022 8:00,44791.35,44969.29,44234,44234,-557.35,1117,
6/04/2022 9:00,44234,44392.41,43940.11,44245.99,11.99,1100,
6/04/2022 10:00,44245.99,44272.52,43805.93,44134.14,-111.85,1079,
6/04/2022 11:00,44134.14,44220.05,43616.33,43779.45,-354.69,1060,
6/04/2022 12:00,43779.45,43921.31,43446,43826.39,46.94,1110,
6/04/2022 13:00,43826.39,44164.11,43403.9,43833.99,7.6,1094,
6/04/2022 14:00,43833.99,43913.66,43531.4,43752.89,-81.1,1095,
6/04/2022 15:00,43752.89,43972.04,43729.82,43885.18,132.29,1067,
6/04/2022 16:00,43885.79,43996.14,43809.59,43857.3,-27.88,1136,
6/04/2022 17:00,43856.91,43869.79,43502.82,43515.76,-341.54,1166,
6/04/2022 18:00,43518.86,43611.2,43142.83,43185.57,-330.19,1103,
6/04/2022 19:00,43185.55,43555.81,42783.83,42867.17,-318.4,1126,
6/04/2022 20:00,42876.43,43413.39,42876.43,43377.23,510.06,1136,
6/04/2022 21:00,43377.23,43405.05,43132.95,43362.48,-14.75,1222,
6/04/2022 22:00,43362.73,43401.51,43148.88,43300.76,-61.72,1185,
6/04/2022 23:00,43296.17,43486.54,43229.85,43407.73,106.97,1158,
7/04/2022 0:00,43410.73,43435.82,43231.1,43391.68,-16.05,1166,
7/04/2022 1:00,43391.68,43488.6,43317.18,43403.07,11.39,1096,
7/04/2022 2:00,43403.07,43549.56,43379.17,43451.36,48.29,1052,
7/04/2022 3:00,43451.36,43549.32,43424.26,43531.61,80.25,1121,
7/04/2022 4:00,43531.61,43531.61,43305.56,43460.56,-71.05,1108,
7/04/2022 5:00,43460.56,43485.28,43335.04,43417.93,-42.63,1094,
7/04/2022 6:00,43417.93,43842.66,43358.27,43764.3,346.37,1108,
7/04/2022 7:00,43764.3,43879.84,43559.36,43560.2,-204.1,1193,
7/04/2022 8:00,43559.02,43664.27,43354.81,43649.93,89.73,1169,
7/04/2022 9:00,43649.93,43778.62,43362.82,43414.2,-235.73,1172,
7/04/2022 10:00,43414.2,43581.78,43075.92,43329.43,-84.77,1165,
7/04/2022 11:00,43329.43,43497.85,43281.36,43497.85,168.42,1197,
7/04/2022 12:00,43497.85,43701.47,43495.42,43659.19,161.34,1216,
7/04/2022 13:00,43659.19,43786.61,43557.55,43682.17,22.98,1186,
7/04/2022 14:00,43682.17,43774.88,43377.58,43393.28,-288.89,1206,
7/04/2022 15:00,43391.11,43600.29,43391.11,43572.45,179.17,1230,
7/04/2022 16:00,43572.45,43589.14,43217.53,43521.5,-50.95,1248,
7/04/2022 17:00,43521.5,43640.91,43487.62,43639.46,117.96,1241,
7/04/2022 18:00,43639.46,43745.9,43441.66,43467.7,-171.76,1184,
7/04/2022 19:00,43467.7,43529.15,43310.31,43334.45,-133.25,1199,
7/04/2022 20:00,43331.57,43657.43,43324.1,43621.45,287,1219,
7/04/2022 21:00,43622.83,43695.75,43579.23,43618.05,-3.4,1177,
7/04/2022 22:00,43618.05,43699.62,43561.71,43616.9,-1.15,1153,
7/04/2022 23:00,43616.9,43668.76,43506.25,43548.97,-67.93,1151,
8/04/2022 0:00,43548.97,43683.06,43486.28,43660.19,111.22,1123,
8/04/2022 1:00,43661.04,43662.64,43498.77,43581.68,-78.51,1061,
8/04/2022 2:00,43581.68,43778.52,43426.12,43763.44,181.76,1079,
8/04/2022 3:00,43768.67,43954.18,43693.67,43717.29,-46.15,1126,
8/04/2022 4:00,43716.06,43780.39,43553.37,43602.73,-114.56,1069,
8/04/2022 5:00,43602.73,43614.08,43522.73,43562.04,-40.69,1016,
8/04/2022 6:00,43562.04,43566.48,43271.99,43282.92,-279.12,1093,
8/04/2022 7:00,43282.92,43422.79,43163.04,43165.11,-117.81,1044,
8/04/2022 8:00,43165.11,43196.78,42808.08,42905.22,-259.89,1059,
8/04/2022 9:00,42905.22,43830.61,42905.22,43753.89,848.67,1127,
8/04/2022 10:00,43753.89,43952.32,43633.95,43659.61,-94.28,1151,
8/04/2022 11:00,43659.61,43706.93,43448.51,43448.51,-211.1,1132,
8/04/2022 12:00,43448.51,43465.02,42841.09,43012.18,-436.33,1159,
8/04/2022 13:00,43012.18,43190.26,42561.04,42917.11,-95.07,1126,
8/04/2022 14:00,42917.11,43180.15,42677.95,42740.21,-176.9,1179,
8/04/2022 15:00,42740.21,42874.93,42545.59,42790.16,49.95,1182,
8/04/2022 16:00,42790.16,42861.32,42542.8,42579.45,-210.71,1268,
8/04/2022 17:00,42578.41,42669.24,42285.07,42313,-266.45,1193,
8/04/2022 18:00,42313.01,42347.07,42129.97,42266.36,-46.64,1211,
8/04/2022 19:00,42266.36,42446.27,42231.64,42441.54,175.18,1074,
8/04/2022 20:00,42441.54,42469.88,42310.31,42415.69,-25.85,1118,
8/04/2022 21:00,42416.56,42432.32,42185.83,42189.93,-225.76,1138,
8/04/2022 22:00,42189.97,42434.79,42135.21,42385.26,195.33,1290,
8/04/2022 23:00,42385.26,42546.13,42350.44,42424.05,38.79,1293,
Downloaded from Barchart.com as of 04-09-2022 07:40pm CDT,,,,,,,
